claim_amount,client_age,type_of_policy,car_brand,car_model,car_year,type_of_accident,user_type,total_activities,throughput_duration_days,First Notification of Loss (FNOL),Assign Claim,Claim Decision,Set Reserve,Payment Sent,Close Claim,State
1144,31,2,3,3,2020,3,1,6,35,1,2,3,4,5,6,0
5545,44,0,5,0,2018,0,0,6,37,1,2,3,4,5,6,0
7999,26,1,3,3,2020,0,0,6,36,1,2,3,4,5,6,0
7991,46,2,4,6,2022,3,0,6,34,1,2,3,4,5,6,0
5312,32,2,1,4,2013,3,0,6,34,1,2,3,4,5,6,0
4218,26,0,2,2,2021,0,0,6,28,1,2,3,4,5,6,0
7217,70,0,5,0,2016,3,0,6,35,1,2,3,4,5,6,0
8642,43,2,1,4,2015,0,0,6,27,1,2,3,4,5,6,0
2980,48,0,3,3,2013,3,0,6,33,1,2,3,4,5,6,0
8785,71,1,0,5,2021,3,0,6,39,1,2,3,4,5,6,0
3374,52,0,3,3,2016,2,0,6,35,1,2,3,4,5,6,0
7201,70,1,5,0,2015,0,0,6,35,1,2,3,4,5,6,0
4095,47,2,5,0,2014,1,0,6,28,1,2,3,4,5,6,0
9333,22,2,6,1,2019,0,1,6,34,1,2,3,4,5,6,0
1844,53,1,4,6,2019,1,0,6,33,1,2,3,4,5,6,0
4234,62,2,2,2,2011,2,0,6,35,1,2,3,4,5,6,0
6276,57,1,3,3,2020,1,0,6,27,1,2,3,4,5,6,0
7628,62,1,6,1,2014,3,1,6,37,1,2,3,4,5,6,0
9227,64,2,4,6,2017,1,0,6,40,1,2,3,4,5,6,0
9620,35,1,3,3,2011,1,0,6,42,1,2,3,4,5,6,0
4388,46,0,5,0,2013,1,1,6,39,1,2,3,4,5,6,0
9196,39,0,5,0,2018,3,0,6,33,1,2,3,4,5,6,0
2993,81,2,1,4,2015,2,0,6,31,1,2,3,4,5,6,0
5306,21,0,4,6,2020,0,0,6,38,1,2,3,4,5,6,0
5672,32,0,3,3,2021,0,1,6,47,1,2,3,4,5,6,0
3946,84,2,4,6,2010,0,1,6,36,1,2,3,4,5,6,0
1520,68,1,0,5,2020,0,0,6,44,1,2,3,4,5,6,0
3957,85,2,4,6,2018,0,1,6,40,1,2,3,4,5,6,0
9921,50,2,2,2,2019,2,0,6,33,1,2,3,4,5,6,0
1790,18,1,5,0,2020,3,0,6,31,1,2,3,4,5,6,0
2429,30,1,6,1,2014,2,0,6,34,1,2,3,4,5,6,0
3026,84,1,2,2,2020,1,0,6,36,1,2,3,4,5,6,0
7791,60,1,5,0,2014,0,0,6,42,1,2,3,4,5,6,0
3253,56,1,4,6,2022,1,0,6,39,1,2,3,4,5,6,0
1942,39,0,1,4,2014,0,1,6,33,1,2,3,4,5,6,0
8623,85,1,0,5,2022,3,1,6,39,1,2,3,4,5,6,0
2126,25,1,2,2,2018,3,0,6,33,1,2,3,4,5,6,0
3324,48,1,6,1,2012,1,1,6,41,1,2,3,4,5,6,0
8203,56,2,4,6,2013,1,0,6,34,1,2,3,4,5,6,0
3442,83,1,6,1,2017,3,0,6,32,1,2,3,4,5,6,0
9081,82,0,0,5,2011,3,0,6,38,1,2,3,4,5,6,0
2980,55,0,1,4,2019,1,1,6,38,1,2,3,4,5,6,0
8160,74,1,0,5,2020,1,0,6,27,1,2,3,4,5,6,0
8328,67,0,4,6,2016,1,0,6,33,1,2,3,4,5,6,0
2166,33,0,2,2,2018,1,0,6,40,1,2,3,4,5,6,0
2607,68,2,5,0,2015,0,1,6,36,1,2,3,4,5,6,0
7384,82,0,0,5,2019,0,0,6,34,1,2,3,4,5,6,0
3988,55,1,3,3,2022,1,0,6,31,1,2,3,4,5,6,0
1401,56,0,0,5,2020,1,1,6,41,1,2,3,4,5,6,0
4017,45,0,2,2,2010,0,1,6,32,1,2,3,4,5,6,0
6292,60,2,5,0,2010,2,0,6,39,1,2,3,4,5,6,0
9309,25,0,3,3,2020,0,0,6,33,1,2,3,4,5,6,0
5482,59,0,2,2,2021,0,1,6,32,1,2,3,4,5,6,0
8535,79,0,4,6,2015,3,0,6,29,1,2,3,4,5,6,0
7060,67,1,0,5,2014,2,1,6,37,1,2,3,4,5,6,0
9727,82,2,1,4,2017,3,0,6,33,1,2,3,4,5,6,0
9639,39,0,1,4,2016,1,0,6,36,1,2,3,4,5,6,0
7104,77,2,6,1,2010,0,0,6,29,1,2,3,4,5,6,0
5664,66,1,5,0,2017,3,0,6,34,1,2,3,4,5,6,0
9022,64,0,6,1,2010,0,0,6,34,1,2,3,4,5,6,0
2856,36,1,2,2,2014,3,0,6,36,1,2,3,4,5,6,0
2545,74,1,0,5,2012,3,1,6,29,1,2,3,4,5,6,0
4334,66,0,1,4,2012,3,0,6,40,1,2,3,4,5,6,0
2528,20,1,0,5,2012,3,0,6,35,1,2,3,4,5,6,0
7833,69,0,1,4,2016,1,0,6,23,1,2,3,4,5,6,0
6784,77,2,5,0,2020,0,1,6,31,1,2,3,4,5,6,0
8738,62,1,1,4,2018,2,0,6,44,1,2,3,4,5,6,0
3389,57,0,3,3,2012,0,0,6,32,1,2,3,4,5,6,0
1171,24,1,5,0,2020,3,1,6,35,1,2,3,4,5,6,0
1246,61,2,4,6,2017,3,0,6,38,1,2,3,4,5,6,0
6485,37,2,4,6,2022,3,0,6,26,1,2,3,4,5,6,0
7336,77,0,1,4,2010,0,0,6,41,1,2,3,4,5,6,0
3824,22,2,1,4,2011,0,0,6,28,1,2,3,4,5,6,0
2605,78,1,3,3,2011,3,0,6,34,1,2,3,4,5,6,0
5603,69,2,0,5,2016,0,1,6,37,1,2,3,4,5,6,0
8912,62,0,3,3,2011,3,0,6,29,1,2,3,4,5,6,0
4470,23,0,3,3,2019,1,0,6,35,1,2,3,4,5,6,0
3234,26,0,3,3,2021,3,1,6,37,1,2,3,4,5,6,0
7374,26,0,2,2,2011,1,0,6,31,1,2,3,4,5,6,0
8792,61,2,4,6,2013,0,1,6,28,1,2,3,4,5,6,0
4489,56,2,1,4,2018,0,1,6,33,1,2,3,4,5,6,0
8311,30,1,4,6,2017,1,0,6,29,1,2,3,4,5,6,0
9429,61,1,4,6,2013,3,0,6,41,1,2,3,4,5,6,0
2716,22,1,5,0,2013,0,1,6,32,1,2,3,4,5,6,0
4957,83,1,4,6,2016,0,1,6,43,1,2,3,4,5,6,0
3061,46,0,6,1,2017,3,1,6,37,1,2,3,4,5,6,0
2707,45,1,2,2,2017,0,0,6,24,1,2,3,4,5,6,0
7147,48,0,1,4,2019,0,0,6,42,1,2,3,4,5,6,0
7425,60,2,0,5,2012,1,0,6,35,1,2,3,4,5,6,0
1370,23,2,3,3,2013,2,0,6,36,1,2,3,4,5,6,0
8442,85,2,3,3,2020,3,0,6,41,1,2,3,4,5,6,0
4342,60,0,3,3,2020,0,1,6,37,1,2,3,4,5,6,0
6248,21,1,3,3,2017,2,0,6,37,1,2,3,4,5,6,0
6153,33,2,4,6,2019,1,0,6,36,1,2,3,4,5,6,0
4806,69,2,3,3,2010,0,0,6,32,1,2,3,4,5,6,0
2134,41,2,1,4,2019,0,0,6,33,1,2,3,4,5,6,0
1680,22,1,2,2,2022,2,0,6,30,1,2,3,4,5,6,0
4323,23,0,0,5,2020,2,0,6,33,1,2,3,4,5,6,0
9701,78,2,0,5,2014,2,1,6,34,1,2,3,4,5,6,0
3581,43,1,0,5,2020,3,0,6,40,1,2,3,4,5,6,0
4213,61,2,6,1,2017,3,1,6,35,1,2,3,4,5,6,0
1998,28,1,1,4,2013,3,0,6,36,1,2,3,4,5,6,0
8235,78,2,4,6,2017,3,0,6,41,1,2,3,4,5,6,0
1798,60,1,2,2,2020,3,0,6,37,1,2,3,4,5,6,0
5735,35,0,2,2,2020,1,0,6,36,1,2,3,4,5,6,0
7025,73,0,5,0,2021,1,0,6,39,1,2,3,4,5,6,0
8543,23,1,6,1,2011,2,0,6,40,1,2,3,4,5,6,0
9082,73,2,0,5,2020,3,0,6,33,1,2,3,4,5,6,0
5103,72,0,5,0,2020,3,0,6,34,1,2,3,4,5,6,0
8728,65,1,5,0,2020,3,0,6,31,1,2,3,4,5,6,0
7981,85,0,0,5,2021,1,1,6,34,1,2,3,4,5,6,0
2001,82,0,4,6,2021,2,1,6,31,1,2,3,4,5,6,0
6155,23,1,2,2,2022,1,0,6,30,1,2,3,4,5,6,0
2909,24,1,6,1,2017,0,1,6,36,1,2,3,4,5,6,0
8427,65,1,6,1,2015,1,0,6,33,1,2,3,4,5,6,0
8410,49,2,0,5,2014,0,0,6,35,1,2,3,4,5,6,0
9876,36,1,0,5,2014,0,0,6,31,1,2,3,4,5,6,0
1148,50,1,6,1,2017,0,0,6,27,1,2,3,4,5,6,0
1716,32,2,6,1,2012,3,1,6,32,1,2,3,4,5,6,0
5854,71,0,4,6,2015,2,0,6,34,1,2,3,4,5,6,0
3570,25,0,2,2,2022,0,0,6,32,1,2,3,4,5,6,0
2139,66,2,5,0,2011,0,1,6,40,1,2,3,4,5,6,0
7407,83,0,3,3,2019,0,1,6,31,1,2,3,4,5,6,0
6310,58,1,4,6,2018,0,1,6,36,1,2,3,4,5,6,0
1823,35,0,5,0,2010,3,0,6,36,1,2,3,4,5,6,0
6176,61,2,6,1,2014,1,0,6,35,1,2,3,4,5,6,0
8990,51,2,1,4,2012,0,1,6,35,1,2,3,4,5,6,0
6459,29,0,1,4,2013,0,0,6,38,1,2,3,4,5,6,0
9192,75,0,2,2,2015,2,0,6,38,1,2,3,4,5,6,0
1888,66,1,0,5,2017,2,0,6,32,1,2,3,4,5,6,0
8098,45,2,5,0,2022,1,1,6,27,1,2,3,4,5,6,0
2323,27,0,1,4,2014,1,1,6,41,1,2,3,4,5,6,0
6064,54,0,1,4,2014,3,1,6,41,1,2,3,4,5,6,0
7762,22,0,1,4,2010,2,0,6,31,1,2,3,4,5,6,0
7611,57,2,3,3,2017,0,0,6,31,1,2,3,4,5,6,0
4834,68,2,6,1,2015,0,1,6,38,1,2,3,4,5,6,0
9008,42,2,2,2,2011,2,1,6,40,1,2,3,4,5,6,0
7610,61,0,2,2,2020,3,1,6,29,1,2,3,4,5,6,0
9012,67,2,3,3,2014,3,1,6,39,1,2,3,4,5,6,0
2948,24,0,1,4,2020,2,1,6,24,1,2,3,4,5,6,0
1669,44,2,1,4,2010,0,1,6,37,1,2,3,4,5,6,0
4184,26,2,2,2,2021,0,1,6,34,1,2,3,4,5,6,0
8177,57,1,1,4,2019,2,0,6,41,1,2,3,4,5,6,0
4798,83,2,1,4,2010,2,1,6,36,1,2,3,4,5,6,0
1363,50,2,1,4,2010,0,0,6,31,1,2,3,4,5,6,0
4268,61,1,6,1,2019,2,1,6,39,1,2,3,4,5,6,0
6001,36,0,4,6,2011,3,0,6,42,1,2,3,4,5,6,0
3718,73,1,1,4,2011,0,1,6,35,1,2,3,4,5,6,0
2627,49,1,2,2,2014,2,1,6,43,1,2,3,4,5,6,0
4479,60,0,4,6,2010,0,0,6,34,1,2,3,4,5,6,0
2175,18,0,4,6,2016,3,1,6,28,1,2,3,4,5,6,0
5831,71,1,6,1,2019,2,0,6,39,1,2,3,4,5,6,0
4228,19,2,5,0,2014,2,0,6,40,1,2,3,4,5,6,0
9087,35,2,3,3,2016,1,1,6,38,1,2,3,4,5,6,0
3305,85,2,2,2,2010,2,0,6,27,1,2,3,4,5,6,0
6578,21,1,0,5,2019,2,1,6,32,1,2,3,4,5,6,0
2628,63,2,5,0,2019,3,1,6,40,1,2,3,4,5,6,0
6059,31,1,0,5,2011,3,0,6,36,1,2,3,4,5,6,0
6653,61,2,2,2,2012,1,0,6,42,1,2,3,4,5,6,0
8480,44,0,0,5,2020,3,0,6,26,1,2,3,4,5,6,0
4698,81,1,0,5,2010,0,1,6,37,1,2,3,4,5,6,0
6751,54,2,5,0,2020,2,0,6,37,1,2,3,4,5,6,0
6738,75,1,5,0,2022,2,1,6,37,1,2,3,4,5,6,0
1899,27,0,6,1,2019,0,0,6,37,1,2,3,4,5,6,0
1933,35,2,4,6,2011,0,0,6,35,1,2,3,4,5,6,0
3462,71,0,4,6,2014,3,0,6,36,1,2,3,4,5,6,0
2449,25,1,4,6,2022,3,1,6,36,1,2,3,4,5,6,0
2312,53,1,3,3,2011,2,1,6,40,1,2,3,4,5,6,0
8328,28,1,6,1,2018,3,0,6,30,1,2,3,4,5,6,0
7585,71,2,3,3,2011,0,0,6,38,1,2,3,4,5,6,0
6026,22,1,2,2,2014,2,0,6,33,1,2,3,4,5,6,0
7822,43,2,6,1,2015,0,0,6,37,1,2,3,4,5,6,0
2536,61,2,6,1,2011,1,0,6,28,1,2,3,4,5,6,0
5158,29,2,5,0,2013,2,0,6,37,1,2,3,4,5,6,0
8025,66,2,1,4,2017,0,1,6,37,1,2,3,4,5,6,0
9294,51,1,6,1,2015,1,0,6,31,1,2,3,4,5,6,0
3498,67,2,5,0,2022,3,0,6,31,1,2,3,4,5,6,0
6565,29,0,3,3,2015,3,1,6,35,1,2,3,4,5,6,0
1331,47,0,1,4,2021,1,0,6,35,1,2,3,4,5,6,0
7663,36,2,5,0,2015,0,1,6,27,1,2,3,4,5,6,0
9042,80,1,3,3,2018,1,1,6,34,1,2,3,4,5,6,0
8946,81,2,5,0,2017,0,0,6,36,1,2,3,4,5,6,0
4016,48,1,1,4,2016,3,1,6,38,1,2,3,4,5,6,0
4528,75,2,3,3,2017,3,1,6,34,1,2,3,4,5,6,0
6614,26,1,1,4,2021,2,0,6,35,1,2,3,4,5,6,0
6224,61,2,5,0,2022,0,0,6,36,1,2,3,4,5,6,0
4774,32,0,3,3,2016,1,0,6,41,1,2,3,4,5,6,0
5053,85,0,3,3,2012,3,1,6,37,1,2,3,4,5,6,0
8525,44,0,0,5,2020,3,1,6,32,1,2,3,4,5,6,0
5331,85,2,3,3,2015,2,1,6,29,1,2,3,4,5,6,0
2749,61,1,6,1,2019,2,0,6,32,1,2,3,4,5,6,0
9896,48,0,2,2,2014,0,1,6,31,1,2,3,4,5,6,0
1630,31,0,3,3,2011,2,0,6,31,1,2,3,4,5,6,0
7462,56,1,5,0,2010,1,1,6,37,1,2,3,4,5,6,0
9578,50,0,1,4,2022,1,1,6,41,1,2,3,4,5,6,0
7660,74,0,4,6,2016,2,1,6,42,1,2,3,4,5,6,0
4574,36,2,0,5,2021,3,1,6,30,1,2,3,4,5,6,0
2816,77,0,2,2,2011,3,1,6,39,1,2,3,4,5,6,0
3403,26,0,1,4,2018,2,1,6,37,1,2,3,4,5,6,0
8054,52,0,5,0,2013,2,0,6,30,1,2,3,4,5,6,0
9598,59,1,4,6,2017,1,0,6,23,1,2,3,4,5,6,0
4926,37,1,5,0,2010,1,0,6,41,1,2,3,4,5,6,0
7494,47,2,1,4,2012,1,0,6,33,1,2,3,4,5,6,0
5246,18,2,2,2,2019,1,0,6,35,1,2,3,4,5,6,0
2018,57,2,4,6,2010,3,0,6,35,1,2,3,4,5,6,0
7637,44,1,6,1,2012,0,0,6,35,1,2,3,4,5,6,0
6895,79,1,1,4,2010,1,0,6,30,1,2,3,4,5,6,0
1799,57,1,6,1,2013,3,0,6,33,1,2,3,4,5,6,0
3191,33,2,2,2,2010,2,1,6,33,1,2,3,4,5,6,0
1154,52,2,6,1,2022,3,0,6,37,1,2,3,4,5,6,0
6845,73,1,2,2,2019,0,0,6,37,1,2,3,4,5,6,0
3244,67,2,5,0,2021,1,1,6,32,1,2,3,4,5,6,0
9001,72,1,0,5,2022,2,0,6,35,1,2,3,4,5,6,0
1833,50,2,1,4,2020,0,1,6,31,1,2,3,4,5,6,0
4833,80,1,1,4,2017,1,0,6,39,1,2,3,4,5,6,0
2970,55,0,2,2,2010,2,0,6,37,1,2,3,4,5,6,0
2501,36,1,6,1,2012,2,1,6,38,1,2,3,4,5,6,0
1376,54,2,5,0,2019,2,0,6,35,1,2,3,4,5,6,0
6719,35,2,5,0,2022,1,0,6,38,1,2,3,4,5,6,0
3465,25,1,4,6,2013,2,0,6,35,1,2,3,4,5,6,0
3868,84,0,3,3,2013,2,0,6,34,1,2,3,4,5,6,0
2139,73,0,3,3,2016,2,1,6,40,1,2,3,4,5,6,0
3906,54,1,2,2,2021,2,0,6,36,1,2,3,4,5,6,0
2672,83,2,0,5,2015,2,1,6,37,1,2,3,4,5,6,0
4791,66,0,6,1,2019,1,0,6,26,1,2,3,4,5,6,0
4546,73,2,6,1,2021,3,0,6,25,1,2,3,4,5,6,0
9085,67,0,2,2,2010,2,0,6,37,1,2,3,4,5,6,0
6246,70,2,0,5,2022,3,0,6,32,1,2,3,4,5,6,0
4727,84,1,0,5,2021,3,0,6,30,1,2,3,4,5,6,0
6270,25,0,3,3,2017,1,0,6,39,1,2,3,4,5,6,0
6653,24,2,0,5,2015,2,1,6,40,1,2,3,4,5,6,0
9707,79,1,3,3,2018,0,0,6,32,1,2,3,4,5,6,0
8061,35,1,2,2,2010,3,0,6,30,1,2,3,4,5,6,0
3288,48,0,6,1,2022,2,1,6,36,1,2,3,4,5,6,0
5434,62,2,0,5,2019,1,0,6,39,1,2,3,4,5,6,0
5895,72,1,1,4,2017,2,0,6,40,1,2,3,4,5,6,0
1577,21,1,5,0,2017,0,0,6,43,1,2,3,4,5,6,0
6534,39,1,0,5,2010,0,1,6,40,1,2,3,4,5,6,0
9053,31,2,3,3,2020,0,1,6,33,1,2,3,4,5,6,0
1834,30,1,1,4,2011,3,0,6,31,1,2,3,4,5,6,0
3745,31,1,3,3,2011,0,0,6,26,1,2,3,4,5,6,0
8527,56,2,2,2,2013,0,0,6,40,1,2,3,4,5,6,0
9193,37,2,4,6,2010,2,0,6,30,1,2,3,4,5,6,0
4236,69,0,4,6,2014,3,0,6,29,1,2,3,4,5,6,0
4267,84,1,5,0,2019,2,1,6,34,1,2,3,4,5,6,0
6779,22,1,5,0,2022,0,0,6,35,1,2,3,4,5,6,0
7828,22,2,2,2,2020,3,0,6,36,1,2,3,4,5,6,0
3111,77,2,2,2,2019,2,1,6,39,1,2,3,4,5,6,0
6652,23,1,1,4,2012,1,0,6,45,1,2,3,4,5,6,0
9348,74,0,5,0,2020,2,0,6,34,1,2,3,4,5,6,0
9874,76,1,2,2,2012,3,0,6,33,1,2,3,4,5,6,0
5463,66,1,2,2,2017,1,0,6,36,1,2,3,4,5,6,0
1609,44,2,1,4,2018,1,0,6,36,1,2,3,4,5,6,0
6560,68,2,5,0,2019,0,0,6,35,1,2,3,4,5,6,0
1741,20,1,4,6,2011,2,1,6,44,1,2,3,4,5,6,0
3709,35,0,0,5,2017,1,0,6,31,1,2,3,4,5,6,0
2130,18,1,0,5,2011,1,1,6,22,1,2,3,4,5,6,0
9102,52,1,3,3,2013,1,0,6,33,1,2,3,4,5,6,0
1681,84,0,5,0,2010,3,0,6,31,1,2,3,4,5,6,0
3369,73,0,2,2,2013,1,0,6,29,1,2,3,4,5,6,0
9367,22,0,3,3,2010,1,0,6,29,1,2,3,4,5,6,0
2791,54,0,1,4,2010,1,1,6,35,1,2,3,4,5,6,0
3785,49,1,3,3,2020,3,0,6,31,1,2,3,4,5,6,0
3190,30,2,0,5,2022,3,0,6,37,1,2,3,4,5,6,0
5333,49,0,6,1,2010,1,0,6,43,1,2,3,4,5,6,0
7879,53,2,1,4,2020,3,0,6,42,1,2,3,4,5,6,0
6889,24,2,3,3,2010,1,1,6,33,1,2,3,4,5,6,0
9575,59,1,2,2,2015,1,1,6,39,1,2,3,4,5,6,0
1193,82,0,4,6,2016,3,0,6,34,1,2,3,4,5,6,0
3932,20,1,3,3,2016,1,1,6,30,1,2,3,4,5,6,0
6358,77,1,2,2,2017,1,1,6,35,1,2,3,4,5,6,0
1169,20,1,5,0,2021,2,1,6,32,1,2,3,4,5,6,0
3031,81,0,0,5,2010,3,1,6,40,1,2,3,4,5,6,0
8222,23,0,4,6,2021,0,0,6,35,1,2,3,4,5,6,0
6185,21,2,0,5,2011,2,1,6,36,1,2,3,4,5,6,0
7739,29,1,0,5,2017,2,0,6,33,1,2,3,4,5,6,0
6743,60,0,0,5,2017,0,0,6,39,1,2,3,4,5,6,0
8355,42,0,0,5,2021,1,0,6,27,1,2,3,4,5,6,0
1766,71,1,2,2,2017,2,1,6,31,1,2,3,4,5,6,0
8467,49,2,4,6,2015,0,1,6,32,1,2,3,4,5,6,0
5090,46,1,1,4,2018,2,0,6,44,1,2,3,4,5,6,0
5087,83,0,4,6,2020,0,1,6,41,1,2,3,4,5,6,0
2374,26,2,6,1,2022,3,0,6,36,1,2,3,4,5,6,0
8146,23,1,3,3,2015,2,1,6,29,1,2,3,4,5,6,0
3935,32,1,4,6,2013,0,1,6,38,1,2,3,4,5,6,0
8359,37,1,6,1,2014,0,0,6,33,1,2,3,4,5,6,0
4322,21,0,6,1,2017,1,0,6,41,1,2,3,4,5,6,0
9133,45,0,6,1,2019,1,0,6,37,1,2,3,4,5,6,0
1100,36,2,4,6,2010,3,0,6,35,1,2,3,4,5,6,0
4591,36,2,5,0,2020,3,0,6,34,1,2,3,4,5,6,0
2087,32,0,2,2,2013,2,1,6,31,1,2,3,4,5,6,0
8751,21,1,3,3,2016,2,0,6,40,1,2,3,4,5,6,0
6403,47,0,5,0,2016,3,1,6,39,1,2,3,4,5,6,0
7388,33,2,0,5,2011,1,0,6,32,1,2,3,4,5,6,0
7444,39,2,5,0,2021,2,1,6,27,1,2,3,4,5,6,0
9278,23,1,6,1,2015,2,1,6,41,1,2,3,4,5,6,0
1402,67,2,6,1,2015,0,1,6,33,1,2,3,4,5,6,0
5348,44,0,1,4,2016,1,0,6,44,1,2,3,4,5,6,0
9862,38,0,5,0,2010,3,0,6,38,1,2,3,4,5,6,0
1021,19,0,6,1,2012,0,0,6,32,1,2,3,4,5,6,0
1865,77,1,3,3,2011,0,1,6,30,1,2,3,4,5,6,0
2666,47,0,2,2,2019,1,1,6,35,1,2,3,4,5,6,0
6561,73,0,6,1,2013,2,0,6,36,1,2,3,4,5,6,0
9750,64,2,3,3,2013,2,1,6,28,1,2,3,4,5,6,0
1692,61,1,6,1,2015,2,0,6,32,1,2,3,4,5,6,0
5137,55,0,2,2,2017,2,0,6,31,1,2,3,4,5,6,0
8688,50,2,3,3,2011,2,1,6,34,1,2,3,4,5,6,0
7480,42,2,0,5,2011,1,0,6,30,1,2,3,4,5,6,0
8040,24,0,1,4,2013,3,0,6,30,1,2,3,4,5,6,0
8079,20,0,6,1,2017,0,0,6,42,1,2,3,4,5,6,0
3851,72,0,2,2,2010,3,1,6,36,1,2,3,4,5,6,0
7404,54,1,6,1,2013,0,1,6,37,1,2,3,4,5,6,0
6374,82,1,0,5,2018,0,0,6,37,1,2,3,4,5,6,0
6143,19,1,4,6,2012,1,0,6,34,1,2,3,4,5,6,0
2038,72,1,3,3,2021,1,1,6,34,1,2,3,4,5,6,0
8883,31,1,6,1,2017,2,0,6,32,1,2,3,4,5,6,0
9602,76,2,2,2,2018,3,1,6,35,1,2,3,4,5,6,0
1541,54,1,4,6,2022,0,1,6,34,1,2,3,4,5,6,0
8089,57,2,2,2,2022,1,0,6,30,1,2,3,4,5,6,0
7543,33,2,3,3,2017,1,0,6,36,1,2,3,4,5,6,0
4623,39,2,6,1,2014,0,0,6,43,1,2,3,4,5,6,0
8636,22,0,6,1,2017,1,0,6,34,1,2,3,4,5,6,0
6444,34,1,4,6,2020,0,0,6,35,1,2,3,4,5,6,0
7574,64,0,1,4,2021,1,0,6,29,1,2,3,4,5,6,0
1386,48,2,1,4,2016,1,0,6,28,1,2,3,4,5,6,0
7612,18,1,0,5,2021,1,0,6,39,1,2,3,4,5,6,0
5235,57,1,1,4,2016,1,0,6,34,1,2,3,4,5,6,0
6872,69,0,6,1,2016,2,0,6,36,1,2,3,4,5,6,0
3091,73,1,6,1,2011,1,0,6,30,1,2,3,4,5,6,0
2243,35,2,5,0,2016,1,0,6,35,1,2,3,4,5,6,0
2974,65,2,6,1,2014,0,0,6,37,1,2,3,4,5,6,0
4094,76,0,2,2,2013,1,0,6,39,1,2,3,4,5,6,0
4693,60,2,2,2,2018,2,1,6,38,1,2,3,4,5,6,0
1717,39,1,2,2,2016,3,1,6,44,1,2,3,4,5,6,0
6570,78,1,1,4,2012,3,1,6,34,1,2,3,4,5,6,0
5536,81,1,0,5,2021,2,1,6,38,1,2,3,4,5,6,0
8455,37,2,1,4,2015,1,0,6,32,1,2,3,4,5,6,0
9615,74,1,2,2,2019,3,0,6,34,1,2,3,4,5,6,0
3562,45,2,0,5,2022,3,0,6,28,1,2,3,4,5,6,0
8812,77,1,5,0,2020,3,0,6,34,1,2,3,4,5,6,0
7048,47,0,1,4,2017,2,1,6,32,1,2,3,4,5,6,0
7055,35,2,5,0,2015,1,0,6,41,1,2,3,4,5,6,0
1101,31,1,3,3,2016,3,0,6,36,1,2,3,4,5,6,0
7826,84,2,4,6,2016,1,1,6,30,1,2,3,4,5,6,0
2131,46,1,2,2,2018,1,0,6,39,1,2,3,4,5,6,0
9963,42,0,5,0,2014,1,0,6,39,1,2,3,4,5,6,0
3924,52,0,0,5,2015,0,1,6,35,1,2,3,4,5,6,0
7052,70,0,6,1,2020,1,0,6,36,1,2,3,4,5,6,0
9515,20,1,1,4,2017,2,0,6,37,1,2,3,4,5,6,0
1796,72,1,2,2,2012,3,1,6,39,1,2,3,4,5,6,0
3159,44,1,6,1,2011,0,0,6,37,1,2,3,4,5,6,0
6665,48,0,4,6,2015,2,0,6,34,1,2,3,4,5,6,0
1952,64,2,2,2,2015,2,0,6,33,1,2,3,4,5,6,0
4254,66,1,3,3,2017,1,1,6,37,1,2,3,4,5,6,0
4311,74,2,0,5,2022,3,0,6,42,1,2,3,4,5,6,0
8667,26,1,4,6,2013,2,0,6,43,1,2,3,4,5,6,0
6842,56,1,6,1,2015,0,0,6,30,1,2,3,4,5,6,0
1334,20,2,6,1,2020,0,0,6,38,1,2,3,4,5,6,0
5084,22,1,5,0,2014,2,1,6,26,1,2,3,4,5,6,0
5223,51,2,3,3,2021,1,1,6,33,1,2,3,4,5,6,0
9979,77,2,5,0,2016,3,0,6,38,1,2,3,4,5,6,0
3127,22,0,1,4,2016,3,0,6,41,1,2,3,4,5,6,0
2982,45,2,3,3,2017,2,0,6,38,1,2,3,4,5,6,0
6811,36,2,1,4,2015,2,0,6,24,1,2,3,4,5,6,0
5968,29,0,6,1,2021,0,1,6,32,1,2,3,4,5,6,0
8036,36,0,6,1,2019,0,1,6,33,1,2,3,4,5,6,0
7199,65,0,6,1,2010,3,1,6,40,1,2,3,4,5,6,0
7974,23,1,1,4,2020,0,0,6,31,1,2,3,4,5,6,0
8303,65,1,6,1,2021,1,0,6,29,1,2,3,4,5,6,0
6650,21,0,3,3,2014,2,0,6,33,1,2,3,4,5,6,0
3652,39,0,2,2,2019,3,0,6,36,1,2,3,4,5,6,0
5336,76,2,4,6,2015,0,1,6,35,1,2,3,4,5,6,0
8734,38,0,5,0,2012,3,0,6,32,1,2,3,4,5,6,0
6314,20,0,2,2,2016,1,1,6,39,1,2,3,4,5,6,0
7276,39,1,6,1,2020,1,0,6,34,1,2,3,4,5,6,0
9823,57,0,1,4,2016,0,1,6,39,1,2,3,4,5,6,0
2110,59,0,3,3,2014,3,0,6,36,1,2,3,4,5,6,0
8872,42,1,0,5,2013,0,0,6,39,1,2,3,4,5,6,0
8910,37,1,0,5,2011,3,0,6,32,1,2,3,4,5,6,0
5710,39,1,6,1,2021,0,0,6,39,1,2,3,4,5,6,0
6164,50,2,0,5,2021,2,1,6,32,1,2,3,4,5,6,0
7012,53,2,3,3,2013,1,0,6,38,1,2,3,4,5,6,0
1685,44,0,4,6,2020,3,1,6,27,1,2,3,4,5,6,0
9707,78,2,0,5,2020,3,0,6,32,1,2,3,4,5,6,0
6064,21,1,4,6,2020,2,0,6,33,1,2,3,4,5,6,0
